Seq_id	Size	Description
341	-	3837897	3835446	2451
--------------------------------------------------------------------------------
Block #1584
Seq_id	Strand	Start	End	Length
192	+	1348670	1349937	1267
300	+	1522286	1523553	1267
--------------------------------------------------------------------------------
Block #1583
Seq_id	Strand	Start	End	Length
191	+	167190	168277	1087
300	-	2827015	2825929	1086
--------------------------------------------------------------------------------
Block #1582
Seq_id	Strand	Start	End	Length
185	+	2923498	2925996	2498
217	+	2539015	2541513	2498
--------------------------------------------------------------------------------
Block #1581
Seq_id	Strand	Start	End	Length
184	+	2810558	2811804	1246
235	+	1283325	1284571	1246
--------------------------------------------------------------------------------
Block #1580
Seq_id	Strand	Start	End	Length
184	+	2274379	2275691	1312
235	+	735361	736673	1312
--------------------------------------------------------------------------------
Block #1579
Seq_id	Strand	Start	End	Length
184	+	2023442	2024683	1241
184	+	4502476	4503710	1234
--------------------------------------------------------------------------------
Block #1578
Seq_id	Strand	Start	End	Length
184	+	1953015	1954265	1250
235	+	414789	416039	1250
--------------------------------------------------------------------------------
Block #1577
Seq_id	Strand	Start	End	Length
184	+	1779674	1783791	4117
233	+	4302104	4306238	4134
235	+	192067	196185	4118
260	+	1848634	1852764	4130
--------------------------------------------------------------------------------
Block #1576
Seq_id	Strand	Start	End	Length
184	+	1728003	1731143	3140
235	+	151089	154229	3140
--------------------------------------------------------------------------------
Block #1575
Seq_id	Strand	Start	End	Length
184	+	1081685	1084329	2644
250	-	1590515	1587886	2629
--------------------------------------------------------------------------------
Block #1574
Seq_id	Strand	Start	End	Length
184	+	1077018	1078193	1175
184	-	1755052	1753877	1175
--------------------------------------------------------------------------------
Block #1573
Seq_id	Strand	Start	End	Length
184	+	652695	653857	1162
235	+	4118216	4119378	1162
--------------------------------------------------------------------------------
Block #1572
Seq_id	Strand	Start	End	Length
184	+	574894	576063	1169
235	+	4011898	4013067	1169
--------------------------------------------------------------------------------
Block #1571
Seq_id	Strand	Start	End	Length
184	+	195384	196646	1262
235	+	3630413	3631675	1262
237	+	77987	79255	1268
240	-	773802	772551	1251
--------------------------------------------------------------------------------
Block #1570
Seq_id	Strand	Start	End	Length
180	+	2176064	2177239	1175
305	-	1839526	1838352	1174
305	-	2737459	2736285	1174
--------------------------------------------------------------------------------
Block #1569
Seq_id	Strand	Start	End	Length
180	+	1439118	1441957	2839
242	-	731620	728778	2842
305	-	3484849	3482011	2838
--------------------------------------------------------------------------------
Block #1568
Seq_id	Strand	Start	End	Length
180	+	1011194	1012895	1701
305	+	3820602	3822381	1779
--------------------------------------------------------------------------------
Block #1567
Seq_id	Strand	Start	End	Length
180	+	253850	256502	2652
305	+	612215	614868	2653
338	-	4293341	4290667	2674
--------------------------------------------------------------------------------
Block #1566
Seq_id	Strand	Start	End	Length
179	+	4217294	4224548	7254
230	+	3063104	3070350	7246
230	+	4247526	4254779	7253
269	+	4270699	4277953	7254
331	-	375041	367972	7069
--------------------------------------------------------------------------------
Block #1565
Seq_id	Strand	Start	End	Length
179	+	2375774	2376974	1200
217	-	4616192	4614992	1200
--------------------------------------------------------------------------------
Block #1564
Seq_id	Strand	Start	End	Length
179	+	1984813	1985829	1016
238	+	2731633	2732645	1012
--------------------------------------------------------------------------------
Block #1563
Seq_id	Strand	Start	End	Length
179	+	873430	880389	6959
269	-	1025417	1018459	6958
--------------------------------------------------------------------------------
Block #1562
Seq_id	Strand	Start	End	Length
176	+	4438260	4439304	1044
253	-	2096086	2095026	1060
261	-	2890895	2889851	1044
265	+	2624787	2625831	1044
312	+	2761233	2762277	1044
--------------------------------------------------------------------------------
Block #1561
Seq_id	Strand	Start	End	Length
176	+	4327636	4328965	1329
184	+	3936330	3937683	1353
192	-	2293870	2292553	1317
235	+	2408737	2410090	1353
253	-	542889	541557	1332
258	+	1402694	1404024	1330
258	-	2902635	2901303	1332
260	+	2270626	2271957	1331
261	+	4417099	4418431	1332
265	-	1031534	1030202	1332
269	+	4326849	4328181	1332
312	-	1163826	1162494	1332
341	-	3408914	3407578	1336
--------------------------------------------------------------------------------
Block #1560
Seq_id	Strand	Start	End	Length
176	+	3985975	3987304	1329
218	-	801015	799688	1327
218	-	3412580	3411251	1329
260	+	210177	211506	1329
--------------------------------------------------------------------------------
Block #1559
Seq_id	Strand	Start	End	Length
176	+	3456365	3457682	1317
184	+	2312795	2314126	1331
235	+	784776	786107	1331
260	+	4377594	4378911	1317
265	+	1633898	1635215	1317
--------------------------------------------------------------------------------
Block #1558
Seq_id	Strand	Start	End	Length
176	+	2923223	2924792	1569
238	+	268228	269797	1569
261	-	4396573	4395003	1570
265	+	1052059	1053630	1571
289	-	1593797	1592227	1570
312	+	1184348	1185917	1569
--------------------------------------------------------------------------------
Block #1557
Seq_id	Strand	Start	End	Length
176	+	2593698	2594912	1214
238	+	4649116	4650334	1218
252	-	2838516	2837303	1213
253	-	3971048	3969835	1213
258	-	4460544	4459331	1213
260	+	3483151	3484365	1214
261	-	97001	95788	1213
265	+	711942	713156	1214
312	+	831360	832574	1214
--------------------------------------------------------------------------------
Block #1556
Seq_id	Strand	Start	End	Length
176	+	1898575	1899745	1170
260	+	2790225	2791395	1170
--------------------------------------------------------------------------------
Block #1555
Seq_id	Strand	Start	End	Length
176	+	1714597	1715714	1117
261	-	977740	976608	1132
265	+	4522740	4523873	1133
312	+	39681	40814	1133
--------------------------------------------------------------------------------
Block #1554
Seq_id	Strand	Start	End	Length
171	+	4100969	4102387	1418
300	+	4214856	4216274	1418
--------------------------------------------------------------------------------
Block #1553
Seq_id	Strand	Start	End	Length
171	+	4094443	4095825	1382
250	+	2523080	2524462	1382
272	-	3795589	3794208	1381
300	+	4207023	4208404	1381
--------------------------------------------------------------------------------
Block #1552
Seq_id	Strand	Start	End	Length
171	+	4057537	4058779	1242
341	+	1089348	1090583	1235
341	-	1468880	1467633	1247
341	-	4470315	4469070	1245
--------------------------------------------------------------------------------
Block #1551
Seq_id	Strand	Start	End	Length
171	+	3984247	3985285	1038
171	-	4221761	4220724	1037
--------------------------------------------------------------------------------
Block #1550
Seq_id	Strand	Start	End	Length
171	+	3784087	3785487	1400
250	+	2214657	2216042	1385
272	-	4100622	4099221	1401
300	+	3898155	3899555	1400
--------------------------------------------------------------------------------
Block #1549
Seq_id	Strand	Start	End	Length
171	+	3486948	3491606	4658
300	+	3597417	3602075	4658
--------------------------------------------------------------------------------
Block #1548
Seq_id	Strand	Start	End	Length
171	+	3482365	3483826	1461
300	+	3592777	3594295	1518
--------------------------------------------------------------------------------
Block #1547
Seq_id	Strand	Start	End	Length
171	+	3480831	3482329	1498
180	+	3251477	3252955	1478
242	+	2568039	2569517	1478
245	-	483087	481686	1401
300	+	3591257	3592741	1484
305	-	1641936	1640459	1477
--------------------------------------------------------------------------------
Block #1546
Seq_id	Strand	Start	End	Length
171	+	3031691	3032931	1240
218	+	4161160	4162404	1244
300	+	3130602	3131842	1240
341	+	3283657	3284899	1242
341	-	4050810	4049565	1245
--------------------------------------------------------------------------------
Block #1545
Seq_id	Strand	Start	End	Length
171	+	2724554	2725637	1083
184	+	692362	693445	1083
221	-	1064035	1062952	1083
235	+	4159151	4160234	1083
240	+	1957216	1958299	1083
300	+	2822312	2823395	1083
--------------------------------------------------------------------------------
Block #1544
Seq_id	Strand	Start	End	Length
171	+	2687442	2688539	1097
300	+	2774831	2775928	1097
--------------------------------------------------------------------------------
Block #1543
Seq_id	Strand	Start	End	Length
171	+	2600635	2601944	1309
245	-	2690571	2689203	1368
245	+	3526154	3527465	1311
245	+	3766812	3768135	1323
300	-	2701272	2699954	1318
330	+	2295001	2296322	1321
--------------------------------------------------------------------------------
Block #1542
Seq_id	Strand	Start	End	Length
171	+	2597705	2599067	1362
300	+	2683805	2685167	1362
--------------------------------------------------------------------------------
Block #1541
Seq_id	Strand	Start	End	Length
171	+	2572139	2573460	1321
300	+	2658249	2659570	1321
--------------------------------------------------------------------------------
Block #1540
Seq_id	Strand	Start	End	Length
171	+	1981813	1989465	7652
300	+	2086848	2094498	7650
--------------------------------------------------------------------------------
Block #1539
Seq_id	Strand	Start	End	Length
171	+	1801570	1802793	1223
171	-	2145700	2144482	1218
171	+	2145967	2147187	1220
--------------------------------------------------------------------------------
Block #1538
Seq_id	Strand	Start	End	Length
171	+	1506095	1507100	1005
171	-	1723127	1722127	1000
171	+	1933409	1934410	1001
191	-	87568	86568	1000
191	+	199706	200707	1001
300	+	1611117	1612122	1005
300	+	2686735	2687740	1005
--------------------------------------------------------------------------------
Block #1537
Seq_id	Strand	Start	End	Length
171	+	1427075	1428985	1910
250	+	4712824	4714734	1910
272	-	1589822	1587914	1908
300	+	1534055	1535964	1909
--------------------------------------------------------------------------------
Block #1536
Seq_id	Strand	Start	End	Length
171	+	1319481	1320481	1000
300	+	1426428	1427428	1000
--------------------------------------------------------------------------------
Block #1535
Seq_id	Strand	Start	End	Length
171	+	1218322	1222106	3784
230	-	1733618	1729836	3782
250	+	4498235	4502018	3783
272	-	1795473	1791692	3781
--------------------------------------------------------------------------------
Block #1534
Seq_id	Strand	Start	End	Length
171	+	1215966	1217051	1085
230	-	1734711	1733620	1091
250	+	4497088	4498234	1146
272	-	1796566	1795475	1091
300	+	1332367	1333452	1085
--------------------------------------------------------------------------------
Block #1533
Seq_id	Strand	Start	End	Length
171	+	1205131	1214696	9565
300	-	1310387	1300819	9568
--------------------------------------------------------------------------------
Block #1532
Seq_id	Strand	Start	End	Length
171	+	1097479	1098742	1263
300	+	1208401	1209664	1263
300	+	2995068	2996291	1223
--------------------------------------------------------------------------------
Block #1531
Seq_id	Strand	Start	End	Length
171	+	1094329	1095489	1160
171	+	3665860	3667014	1154
--------------------------------------------------------------------------------
Block #1530
Seq_id	Strand	Start	End	Length
171	+	893983	895228	1245
191	+	129139	130368	1229
--------------------------------------------------------------------------------
Block #1529
Seq_id	Strand	Start	End	Length
171	+	850284	852558	2274
211	+	1077928	1080200	2272
217	-	2499771	2497499	2272
238	+	2698504	2700776	2272
272	-	2146769	2144497	2272
300	+	918797	921083	2286
--------------------------------------------------------------------------------
Block #1528
Seq_id	Strand	Start	End	Length
171	+	848483	849521	1038
171	+	2543558	2544598	1040
171	+	2932890	2933928	1038
171	-	3701594	3700556	1038
--------------------------------------------------------------------------------
Block #1527
Seq_id	Strand	Start	End	Length
171	+	842990	844027	1037
211	+	1035637	1036673	1036
272	-	2188815	2187778	1037
300	+	911411	912448	1037
--------------------------------------------------------------------------------
Block #1526
Seq_id	Strand	Start	End	Length
171	+	841248	842544	1296
185	-	2927293	2925998	1295
211	+	1032558	1033854	1296
217	-	2542810	2541515	1295
238	+	2656766	2658062	1296
245	-	4284711	4283421	1290
272	-	2190556	2189261	1295
300	+	909669	910965	1296
--------------------------------------------------------------------------------
Block #1525
Seq_id	Strand	Start	End	Length
171	+	770040	771608	1568
218	-	1642689	1641121	1568
250	+	4036301	4037869	1568
300	+	838266	839834	1568
341	+	1512400	1513970	1570
